name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,days_since,liveness_speechiness_feat,danceability_speechiness_feat,length_speechiness_feat,instrumentalness_time_signature_feat,length_tempo_feat
Dark Knight Dummo,LIFE'S A TRIP,Trippie Redd,2018-08-10,256162,73,0.28,0.16699999999999998,0.821,0.0,0.139,-2.864,0.111,181.44400000000002,3,1526,3.0,3.0,3.0,2.0,2.0
Who Needs Love,A Love Letter To You 4,Trippie Redd,2019-11-22,158532,71,0.85,0.763,0.516,0.0,0.0896,-7.664,0.0714,108.963,4,1057,3.0,3.0,3.0,2.0,2.0
Stir Fry,Culture II,Migos,2018-01-26,190288,77,0.8170000000000001,0.00263,0.816,0.0,0.159,-5.402,0.26899999999999996,181.982,4,1722,2.0,2.0,2.0,2.0,2.0
Pure Water (with Migos),Perfect Ten,Mustard,2019-06-28,192470,76,0.682,0.174,0.5589999999999999,0.0,0.344,-5.545,0.127,202.015,4,1204,999.0,999.0,999.0,999.0,999.0
Walk It Talk It,Culture II,Migos,2018-01-26,276147,76,0.907,0.0876,0.633,2.6e-06,0.106,-5.145,0.184,145.914,4,1722,2.0,2.0,2.0,2.0,2.0
Bad and Boujee (feat. Lil Uzi Vert),Culture,Migos,2017-01-27,343150,75,0.9259999999999999,0.0611,0.6659999999999999,0.0,0.12300000000000001,-5.314,0.244,127.079,4,2086,2.0,2.0,2.0,2.0,2.0
Slide (feat. Frank Ocean & Migos),Funk Wav Bounces Vol.1,Calvin Harris,2017-06-30,230813,73,0.736,0.498,0.795,1.21e-06,0.254,-3.299,0.0545,104.066,4,1932,1.0,3.0,2.0,2.0,2.0
Narcos,Culture II,Migos,2018-01-26,255378,72,0.9359999999999999,0.0142,0.585,0.0,0.132,-6.914,0.125,124.991,4,1722,2.0,2.0,2.0,2.0,2.0
I Get the Bag (feat. Migos),Mr. Davis,Gucci Mane,2017-10-13,233087,71,0.89,0.0232,0.633,0.000343,0.0993,-5.475,0.168,139.94799999999998,4,1827,2.0,2.0,2.0,2.0,2.0
Slippery (feat. Gucci Mane),Culture,Migos,2017-01-27,304041,70,0.92,0.307,0.675,0.0,0.10400000000000001,-5.6610000000000005,0.263,141.967,4,2086,2.0,2.0,2.0,2.0,2.0
Notice Me,Culture II,Migos,2018-01-26,233880,69,0.7929999999999999,0.11199999999999999,0.344,1.68e-06,0.15,-9.757,0.35700000000000004,166.105,4,1722,2.0,2.0,2.0,2.0,2.0
1-800-273-8255,Everybody,Logic,2017-05-05,250173,78,0.62,0.569,0.574,0.0,0.19,-7.787999999999999,0.0479,100.023,4,1988,2.0,2.0,2.0,2.0,2.0
Homicide (feat. Eminem),Confessions of a Dangerous Mind,Logic,2019-05-10,245386,75,0.6940000000000001,0.13699999999999998,0.759,0.0,0.16699999999999998,-5.667000000000001,0.39799999999999996,140.055,4,1253,2.0,2.0,2.0,2.0,2.0
Ballin,Uncle Drew (Original Motion Picture Soundtrack),Various Artists,2018-06-15,166080,70,0.737,0.0475,0.8540000000000001,0.0,0.0905,-6.414,0.221,150.621,4,1582,3.0,3.0,3.0,2.0,2.0
Everyday,Bobby Tarantino II,Logic,2018-03-09,204746,69,0.667,0.0425,0.741,0.0,0.0761,-4.099,0.0378,149.908,4,1680,2.0,2.0,2.0,2.0,2.0
Perfect,No Pressure,Logic,2020-07-24,100291,69,0.769,0.00948,0.8290000000000001,6.65e-05,0.301,-5.228,0.0661,159.94299999999998,4,812,2.0,2.0,2.0,2.0,2.0
44 More,Bobby Tarantino II,Logic,2018-03-09,188600,67,0.8240000000000001,0.0718,0.584,0.0,0.106,-7.098,0.221,139.965,4,1680,2.0,2.0,2.0,2.0,2.0
Keanu Reeves,Confessions of a Dangerous Mind,Logic,2019-05-10,225920,65,0.7120000000000001,0.0557,0.8909999999999999,0.0,0.134,-6.457000000000001,0.24,170.13,4,1253,2.0,2.0,2.0,2.0,2.0
Everybody,Everybody,Logic,2017-05-05,162346,64,0.885,0.161,0.94,0.0,0.0675,-5.9079999999999995,0.0913,110.005,4,1988,2.0,2.0,2.0,2.0,2.0
Gang Related,Under Pressure (Deluxe),Logic,2014-10-21,167320,64,0.597,0.209,0.856,0.0159,0.278,-7.0889999999999995,0.0431,131.95,4,2915,2.0,2.0,2.0,2.0,2.0
Indica Badu,Bobby Tarantino II,Logic,2018-03-09,260320,62,0.742,0.0402,0.72,0.0008460000000000001,0.0839,-2.8760000000000003,0.11599999999999999,77.01100000000001,4,1680,2.0,2.0,2.0,2.0,2.0
Say You Won't Let Go,Back from the Edge,James Arthur,2016-10-28,211466,86,0.358,0.695,0.557,0.0,0.0902,-7.398,0.059000000000000004,85.04299999999999,4,2177,2.0,2.0,2.0,2.0,2.0
Car's Outside,YOU,James Arthur,2019-10-18,248373,84,0.33799999999999997,0.039,0.562,0.0,0.107,-7.181,0.028999999999999998,149.907,4,1092,2.0,2.0,2.0,2.0,2.0
Train Wreck,Back from the Edge,James Arthur,2016-10-28,208826,81,0.311,0.701,0.485,0.0,0.0726,-5.726,0.0365,77.355,4,2177,2.0,2.0,2.0,2.0,2.0
Can I Be Him,Back from the Edge,James Arthur,2016-10-28,246880,79,0.696,0.308,0.5429999999999999,0.0,0.0939,-6.164,0.0489,107.969,4,2177,2.0,2.0,2.0,2.0,2.0
Impossible,James Arthur (Deluxe),James Arthur,2013-11-04,209440,78,0.376,0.135,0.695,0.0,0.11,-4.782,0.0933,169.533,4,3266,2.0,2.0,2.0,2.0,2.0
Questions,Questions,Lost Frequencies,2022-06-03,177156,77,0.599,0.405,0.713,2.5300000000000002e-05,0.266,-7.007999999999999,0.0542,123.962,4,133,1.0,2.0,2.0,2.0,2.0
Rewrite The Stars (with James Arthur & Anne-Marie),Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,2018-10-25,218293,75,0.67,0.237,0.743,0.0,0.465,-4.993,0.0393,125.944,4,1450,2.0,2.0,2.0,2.0,2.0
Lasting Lover,Lasting Lover,Sigala,2020-09-04,218358,73,0.6759999999999999,0.19699999999999998,0.7859999999999999,0.0,0.0943,-4.529,0.0478,125.98299999999999,4,770,1.0,2.0,2.0,2.0,2.0
Naked,YOU,James Arthur,2019-10-18,233400,70,0.525,0.084,0.61,0.0,0.0572,-6.792999999999999,0.0404,101.875,4,1092,2.0,2.0,2.0,2.0,2.0
Falling Like The Stars,YOU,James Arthur,2019-10-18,211653,72,0.552,0.79,0.34700000000000003,2.15e-06,0.111,-9.542,0.0303,113.809,4,1092,2.0,2.0,2.0,2.0,2.0
Power,Glory Days (Expanded Edition),Little Mix,2016-11-18,247840,78,0.5660000000000001,0.0372,0.855,0.000157,0.18100000000000002,-4.016,0.21100000000000002,172.96599999999998,4,2156,3.0,3.0,3.0,2.0,2.0
Secret Love Song (feat. Jason Derulo),Get Weird (Expanded Edition),Little Mix,2015-11-06,249810,78,0.529,0.215,0.614,0.0,0.27699999999999997,-5.032,0.0479,92.97200000000001,4,2534,3.0,3.0,3.0,2.0,2.0
Shout Out to My Ex,Glory Days (Expanded Edition),Little Mix,2016-11-18,246240,76,0.773,0.0242,0.747,8.99e-06,0.109,-4.061,0.0885,126.014,4,2156,3.0,3.0,3.0,2.0,2.0
Black Magic,Get Weird (Expanded Edition),Little Mix,2015-11-06,211786,76,0.7759999999999999,0.0343,0.875,0.0,0.314,-5.535,0.0575,111.988,4,2534,3.0,3.0,3.0,2.0,2.0
Love Me or Leave Me,Get Weird (Expanded Edition),Little Mix,2015-11-06,206493,72,0.43700000000000006,0.5660000000000001,0.35100000000000003,0.0,0.0888,-6.8229999999999995,0.0313,68.65899999999999,4,2534,3.0,3.0,3.0,2.0,2.0
Kiss My (Uh Oh),Therapy,Anne-Marie,2021-07-23,176800,71,0.638,0.0151,0.878,0.000223,0.308,-3.639,0.0484,103.948,4,448,3.0,3.0,3.0,2.0,2.0
Love Me Like You,Get Weird (Expanded Edition),Little Mix,2015-11-06,197786,70,0.7829999999999999,0.21100000000000002,0.63,0.0,0.3,-4.985,0.044000000000000004,106.053,4,2534,3.0,3.0,3.0,2.0,2.0
Sweet Melody,Confetti,Little Mix,2020-11-06,213693,70,0.44799999999999995,0.0739,0.8240000000000001,0.0,0.113,-4.249,0.057,119.965,4,707,3.0,3.0,3.0,2.0,2.0
Woman Like Me (feat. Nicki Minaj),LM5 (Deluxe),Little Mix,2018-11-16,229720,69,0.754,0.177,0.8540000000000001,0.0,0.0808,-3.449,0.0608,75.002,4,1428,3.0,3.0,3.0,2.0,2.0
Let Me Love You,Encore,DJ Snake,2016-08-05,205946,84,0.649,0.0863,0.716,2.6300000000000002e-05,0.135,-5.371,0.0349,99.988,4,2261,3.0,3.0,3.0,2.0,2.0
"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",Carte Blanche,DJ Snake,2019-07-25,212500,74,0.8420000000000001,0.157,0.8009999999999999,4.82e-06,0.0642,-4.167,0.228,95.881,4,1177,3.0,3.0,3.0,2.0,2.0
Middle,Encore,DJ Snake,2016-08-05,220573,76,0.583,0.0141,0.695,0.0,0.0527,-5.336,0.0423,104.87899999999999,4,2261,3.0,3.0,3.0,2.0,2.0
U Are My High,U Are My High,DJ Snake,2021-07-28,180480,72,0.503,0.0221,0.7829999999999999,0.00223,0.14,-4.761,0.0385,125.12200000000001,4,443,3.0,3.0,3.0,2.0,2.0
Turn Down for What,Turn Down for What,DJ Snake,2013-12-18,213733,72,0.818,0.00107,0.799,0.128,0.057,-4.1,0.156,100.014,4,3222,3.0,3.0,3.0,2.0,2.0
You Know You Like It,You Know You Like It,DJ Snake,2014-10-14,247266,70,0.40700000000000003,0.0141,0.725,2.46e-06,0.306,-5.346,0.188,196.093,4,2922,3.0,3.0,3.0,2.0,2.0
Run It (feat. Rick Ross & Rich Brian),Shang-Chi and The Legend of The Ten Rings: The Album,88rising,2021-09-03,163373,70,0.688,0.0195,0.725,7.63e-06,0.0726,-7.806,0.044000000000000004,104.006,4,406,999.0,999.0,999.0,999.0,999.0
I Like Me Better,I met you when I was 18. (the playlist),Lauv,2018-05-31,197436,83,0.752,0.535,0.505,2.55e-06,0.10400000000000001,-7.621,0.253,91.97,4,1597,3.0,3.0,3.0,2.0,2.0
i'm so tired...,~how i'm feeling~,Lauv,2020-03-06,162586,77,0.5760000000000001,0.17800000000000002,0.736,0.0,0.23800000000000002,-7.572,0.22399999999999998,101.928,4,952,3.0,3.0,3.0,2.0,2.0
Who (feat. BTS),~how i'm feeling~,Lauv,2020-03-06,180413,76,0.632,0.546,0.33899999999999997,0.0,0.10400000000000001,-7.983,0.0337,141.642,3,952,3.0,3.0,3.0,2.0,2.0
Never Not,I met you when I was 18. (the playlist),Lauv,2018-05-31,208000,74,0.47,0.693,0.221,0.0,0.10400000000000001,-9.243,0.0371,133.714,4,1597,3.0,3.0,3.0,2.0,2.0
Paris in the Rain,I met you when I was 18. (the playlist),Lauv,2018-05-31,204712,74,0.426,0.7709999999999999,0.408,7.88e-06,0.39399999999999996,-9.419,0.0524,76.309,4,1597,3.0,3.0,3.0,2.0,2.0
Feelings,~how i'm feeling~,Lauv,2020-03-06,189906,72,0.7,0.0578,0.392,0.0,0.0802,-8.911,0.033,103.044,4,952,3.0,3.0,3.0,2.0,2.0
All 4 Nothing (I'm So In Love),All 4 Nothing,Lauv,2022-08-05,183014,69,0.72,0.0411,0.8190000000000001,0.0,0.0606,-4.588,0.0362,131.99,4,70,3.0,3.0,3.0,2.0,2.0
Mean It,~how i'm feeling~,Lauv,2020-03-06,232853,72,0.746,0.0407,0.45,0.0,0.172,-8.543,0.0873,95.99799999999999,4,952,3.0,3.0,3.0,2.0,2.0
Stranger,All 4 Nothing,Lauv,2022-08-05,164688,71,0.65,0.128,0.5379999999999999,4.95e-06,0.127,-7.511,0.0464,153.179,4,70,3.0,3.0,3.0,2.0,2.0
"fuck, i'm lonely (with Anne-Marie)",~how i'm feeling~,Lauv,2020-03-06,198973,71,0.809,0.46,0.547,0.0,0.0543,-7.303999999999999,0.0609,95.012,4,952,3.0,3.0,3.0,2.0,2.0
See You Again (feat. Kali Uchis),Flower Boy,"Tyler, The Creator",2017-07-21,180386,85,0.5579999999999999,0.371,0.5589999999999999,7.49e-06,0.109,-9.222000000000001,0.0959,78.558,4,1911,2.0,2.0,2.0,2.0,2.0
NEW MAGIC WAND,IGOR,"Tyler, The Creator",2019-05-17,195320,84,0.621,0.0967,0.73,0.000131,0.6729999999999999,-5.414,0.107,139.566,4,1246,2.0,2.0,2.0,2.0,2.0
ARE WE STILL FRIENDS?,IGOR,"Tyler, The Creator",2019-05-17,265480,82,0.21600000000000003,0.128,0.49700000000000005,2.39e-06,0.111,-8.025,0.0371,187.308,3,1246,2.0,2.0,2.0,2.0,2.0
EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,190066,82,0.5539999999999999,0.23,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4,1246,2.0,2.0,2.0,2.0,2.0
BEST INTEREST,BEST INTEREST,"Tyler, The Creator",2020-01-25,127921,80,0.596,0.0861,0.575,0.000153,0.33399999999999996,-8.325,0.0514,98.265,3,993,2.0,2.0,2.0,2.0,2.0
"GONE, GONE / THANK YOU",IGOR,"Tyler, The Creator",2019-05-17,375386,79,0.518,0.21600000000000003,0.49200000000000005,0.0012,0.146,-8.436,0.193,78.848,4,1246,2.0,2.0,2.0,2.0,2.0
WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign),CALL ME IF YOU GET LOST,"Tyler, The Creator",2021-06-25,121572,78,0.493,0.26899999999999996,0.653,0.0,0.511,-5.666,0.0466,142.347,4,476,2.0,2.0,2.0,2.0,2.0
SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),CALL ME IF YOU GET LOST,"Tyler, The Creator",2021-06-25,588139,77,0.46799999999999997,0.33299999999999996,0.652,0.00031800000000000003,0.55,-4.912,0.0722,140.22299999999998,4,476,2.0,2.0,2.0,2.0,2.0
She,Goblin,"Tyler, The Creator",2011-05-09,253386,75,0.35,0.256,0.621,3.4399999999999996e-05,0.613,-6.495,0.233,83.375,4,4176,2.0,2.0,2.0,2.0,2.0
Heartless (feat. Morgan Wallen),Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Diplo,2020-05-29,169226,78,0.765,0.275,0.556,0.0,0.0824,-6.417000000000001,0.0512,111.03299999999999,4,868,1.0,2.0,2.0,2.0,2.0
Where Are Ü Now (with Justin Bieber),Skrillex and Diplo present Jack Ü,Jack Ü,2015-02-24,250285,75,0.43200000000000005,0.040999999999999995,0.7809999999999999,4.21e-06,0.0789,-4.038,0.0567,139.43200000000002,4,2789,999.0,999.0,999.0,999.0,999.0
Electricity (with Dua Lipa),Electricity (with Dua Lipa),Silk City,2018-09-06,238173,75,0.588,0.0104,0.67,3.33e-06,0.33799999999999997,-6.439,0.0473,118.15899999999999,4,1499,999.0,999.0,999.0,999.0,999.0
Daylight,Daylight,Joji,2020-08-06,163905,73,0.528,0.00488,0.7490000000000001,9.6e-05,0.0949,-7.571000000000001,0.0479,163.94400000000002,4,799,3.0,3.0,3.0,2.0,2.0
Wish - Trippie Mix,LIFE'S A TRIP,Trippie Redd,2018-08-10,176874,72,0.561,0.23199999999999998,0.8320000000000001,0.0,0.107,-7.6610000000000005,0.0717,93.991,4,1526,3.0,3.0,3.0,2.0,2.0
Don't Forget My Love,Diplo,Diplo,2022-03-04,199090,66,0.638,0.0239,0.875,0.0149,0.11900000000000001,-6.222,0.0413,121.035,4,224,1.0,2.0,2.0,2.0,2.0
Wish,California,Diplo,2018-03-23,175273,71,0.57,0.0748,0.903,0.0,0.19899999999999998,-4.835,0.0905,93.943,4,1666,1.0,2.0,2.0,2.0,2.0
On My Mind,Do You Dance?,Diplo,2021-03-12,189268,69,0.7709999999999999,0.00161,0.7290000000000001,0.672,0.217,-6.577000000000001,0.0408,123.027,4,581,1.0,2.0,2.0,2.0,2.0
Lost,channel ORANGE,Frank Ocean,2012-07-10,234093,86,0.9129999999999999,0.0272,0.603,0.000503,0.16699999999999998,-4.8919999999999995,0.226,123.061,4,3748,3.0,3.0,3.0,2.0,2.0
Pink + White,Blonde,Frank Ocean,2016-08-20,184516,85,0.545,0.667,0.545,5.479999999999999e-05,0.41700000000000004,-7.362,0.107,159.94,3,2246,3.0,3.0,3.0,2.0,2.0
Novacane,Novacane,Frank Ocean,2011-01-01,302346,82,0.762,0.0584,0.508,0.00126,0.16,-9.112,0.0919,93.51,4,4304,3.0,3.0,3.0,2.0,2.0
Ivy,Blonde,Frank Ocean,2016-08-20,249191,81,0.575,0.785,0.386,0.00028900000000000003,0.22899999999999998,-9.584,0.037000000000000005,116.40799999999999,4,2246,3.0,3.0,3.0,2.0,2.0
Nights,Blonde,Frank Ocean,2016-08-20,307151,80,0.457,0.42700000000000005,0.551,1.15e-06,0.113,-9.36,0.16699999999999998,89.87,4,2246,3.0,3.0,3.0,2.0,2.0
Chanel,Chanel,Frank Ocean,2017-03-10,210285,79,0.7759999999999999,0.8740000000000001,0.503,0.0,0.11199999999999999,-5.732,0.237,110.134,4,2044,3.0,3.0,3.0,2.0,2.0
White Ferrari,Blonde,Frank Ocean,2016-08-20,248807,79,0.501,0.77,0.0958,0.0,0.298,-15.605,0.0433,108.741,4,2246,3.0,3.0,3.0,2.0,2.0
Thinkin Bout You,channel ORANGE,Frank Ocean,2012-07-10,200746,79,0.721,0.409,0.33899999999999997,0.0015300000000000001,0.0973,-11.195,0.0532,129.83,4,3748,3.0,3.0,3.0,2.0,2.0
In My Room,In My Room,Frank Ocean,2019-11-02,133680,79,0.861,0.594,0.647,0.6609999999999999,0.114,-7.425,0.0675,158.037,4,1077,3.0,3.0,3.0,2.0,2.0
Self Control,Blonde,Frank Ocean,2016-08-20,249667,77,0.581,0.768,0.21,0.0,0.369,-10.425999999999998,0.0321,80.09899999999999,4,2246,3.0,3.0,3.0,2.0,2.0
Can't Hold Us (feat. Ray Dalton),The Heist,Macklemore,2012-10-09,258431,81,0.633,0.0267,0.927,0.0,0.0986,-4.468,0.0839,146.097,4,3657,2.0,2.0,2.0,2.0,2.0
Thrift Shop (feat. Wanz),The Heist,Macklemore,2012-10-09,235613,78,0.7809999999999999,0.0633,0.526,0.0,0.0457,-6.986000000000001,0.293,94.993,4,3657,2.0,2.0,2.0,2.0,2.0
Glorious (feat. Skylar Grey),GEMINI,Macklemore,2017-09-22,220454,75,0.731,0.0323,0.794,2.59e-05,0.11199999999999999,-5.126,0.0522,139.994,4,1848,2.0,2.0,2.0,2.0,2.0
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Toast to Our Differences (Deluxe Edition),Rudimental,2019-01-25,211760,59,0.654,0.188,0.7979999999999999,0.0,0.15,-4.084,0.0451,92.20700000000001,4,1358,1.0,2.0,2.0,2.0,2.0
Good Old Days (feat. Kesha),GEMINI,Macklemore,2017-09-22,240506,71,0.7120000000000001,0.446,0.51,2.46e-05,0.11199999999999999,-8.162,0.0633,122.964,4,1848,2.0,2.0,2.0,2.0,2.0
CHANT (feat. Tones And I),CHANT (feat. Tones And I),Macklemore,2022-07-22,270635,70,0.698,0.213,0.782,0.0,0.18100000000000002,-5.347,0.0853,112.176,4,84,2.0,2.0,2.0,2.0,2.0
MANIAC (feat. Windser),MANIAC (feat. Windser),Macklemore,2022-08-19,180902,70,0.708,0.13699999999999998,0.674,0.0,0.258,-7.434,0.107,152.05100000000002,4,56,2.0,2.0,2.0,2.0,2.0
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",This Unruly Mess I've Made,Macklemore & Ryan Lewis,2016-02-26,292593,68,0.828,0.0916,0.609,1.21e-06,0.29100000000000004,-4.402,0.0694,109.725,4,2422,3.0,3.0,3.0,2.0,2.0
White Walls (feat. ScHoolboy Q & Hollis),The Heist,Macklemore,2012-10-09,220319,65,0.768,0.0545,0.782,0.0,0.33799999999999997,-5.545,0.141,116.492,4,3657,2.0,2.0,2.0,2.0,2.0
Drowning (feat. Kodak Black),The Bigger Artist,A Boogie Wit da Hoodie,2017-09-29,209269,79,0.8390000000000001,0.501,0.81,0.0,0.11699999999999999,-5.274,0.0568,129.014,4,1841,2.0,2.0,2.0,2.0,2.0
Silent Hill,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,220779,78,0.907,0.43799999999999994,0.5770000000000001,3.19e-05,0.13699999999999998,-6.737,0.0767,140.07,4,154,2.0,2.0,2.0,2.0,2.0
Super Gremlin,Back For Everything,Kodak Black,2022-02-25,200547,73,0.825,0.00265,0.414,0.0,0.35700000000000004,-6.6339999999999995,0.14400000000000002,72.993,4,231,2.0,2.0,2.0,2.0,2.0
ZEZE (feat. Travis Scott & Offset),Dying to Live,Kodak Black,2018-12-14,228759,78,0.861,0.0521,0.603,0.0,0.0924,-5.787999999999999,0.17600000000000002,98.04299999999999,4,1400,2.0,2.0,2.0,2.0,2.0
Walk,Walk/Spin,Kodak Black,2022-09-16,166039,77,0.8170000000000001,0.037000000000000005,0.512,0.0,0.21600000000000003,-6.943,0.0984,130.04,4,28,2.0,2.0,2.0,2.0,2.0
Wake Up in the Sky,Evil Genius,Gucci Mane,2018-12-07,203161,71,0.8,0.00381,0.578,0.0,0.36700000000000005,-5.144,0.0485,143.01,4,1407,2.0,2.0,2.0,2.0,2.0
No Flockin',No Flockin',Kodak Black,2015-11-13,165290,75,0.943,0.0673,0.595,0.0,0.0839,-8.372,0.191,117.53200000000001,4,2527,2.0,2.0,2.0,2.0,2.0
Drowning - Sped Up Version,Drowning (Sped Up Version),sped up nightcore,2022-06-02,174517,75,0.759,0.34299999999999997,0.903,0.0,0.121,-5.287000000000001,0.0785,154.825,4,134,999.0,999.0,999.0,999.0,999.0
Love & War,Back For Everything,Kodak Black,2022-02-25,239146,74,0.762,0.58,0.649,1.7e-05,0.0971,-5.624,0.0527,145.09,4,231,2.0,2.0,2.0,2.0,2.0
Roll in Peace (feat. XXXTENTACION),Project Baby 2: All Grown Up,Kodak Black,2017-08-18,213132,74,0.747,0.0306,0.524,0.0,0.2,-6.807,0.245,140.053,4,1883,2.0,2.0,2.0,2.0,2.0
Put It On Me,Realer 2,YoungBoy Never Broke Again,2022-09-07,152195,76,0.665,0.0331,0.6659999999999999,0.0,0.0841,-7.0089999999999995,0.429,164.205,4,37,2.0,2.0,2.0,2.0,2.0
Bandit (with YoungBoy Never Broke Again),Death Race For Love (Bonus Track Version),Juice WRLD,2019-03-08,189322,71,0.474,0.0687,0.631,0.0,0.132,-5.8839999999999995,0.34299999999999997,180.05599999999998,4,1316,2.0,2.0,2.0,2.0,2.0
Make No Sense,AI YoungBoy 2,YoungBoy Never Broke Again,2019-10-11,148629,75,0.8759999999999999,0.0208,0.733,0.0,0.0999,-4.478,0.33299999999999996,154.904,4,1099,2.0,2.0,2.0,2.0,2.0
Vette Motors,The Last Slimeto,YoungBoy Never Broke Again,2022-08-05,173419,75,0.83,0.0298,0.644,0.0,0.11,-5.431,0.40700000000000003,155.10299999999998,4,70,2.0,2.0,2.0,2.0,2.0
To The Bone (feat. YoungBoy Never Broke Again),Only Built For Infinity Links,Quavo,2022-10-07,283196,74,0.899,0.0395,0.5820000000000001,0.0,0.1,-7.275,0.264,149.97299999999998,4,7,2.0,2.0,2.0,2.0,2.0
Nevada,"Sincerely, Kentrell",YoungBoy Never Broke Again,2021-10-05,155737,73,0.777,0.397,0.59,0.0,0.16899999999999998,-8.741,0.28600000000000003,147.97799999999998,4,374,2.0,2.0,2.0,2.0,2.0
TRAGIC (feat. Youngboy Never Broke Again & Internet Money),F*CK LOVE (SAVAGE),The Kid LAROI,2020-11-06,153147,72,0.779,0.0383,0.642,0.0,0.2,-6.321000000000001,0.11599999999999999,82.363,4,707,1.0,2.0,2.0,2.0,2.0
Praise The Lord (Da Shine) (feat. Skepta),TESTING,A$AP Rocky,2018-05-25,205040,82,0.8540000000000001,0.0609,0.569,0.0816,0.1,-8.151,0.106,80.015,4,1603,2.0,2.0,2.0,2.0,2.0
Sundress,Sundress,A$AP Rocky,2018-11-20,158205,79,0.721,0.18100000000000002,0.7070000000000001,3.68e-06,0.14300000000000002,-6.364,0.0595,125.005,4,1424,2.0,2.0,2.0,2.0,2.0
"Everyday (feat. Rod Stewart, Miguel & Mark Ronson)",AT.LONG.LAST.A$AP,A$AP Rocky,2015-05-26,260986,78,0.39399999999999996,0.00996,0.6609999999999999,0.0,0.34299999999999997,-8.684,0.192,149.81799999999998,4,2698,2.0,2.0,2.0,2.0,2.0
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",LONG.LIVE.A$AP (Deluxe Version),A$AP Rocky,2013-01-01,233786,77,0.853,0.0239,0.693,0.0,0.11,-6.87,0.275,95.96700000000001,4,3573,2.0,2.0,2.0,2.0,2.0
L$D,AT.LONG.LAST.A$AP,A$AP Rocky,2015-05-26,238306,75,0.598,0.19399999999999998,0.252,0.133,0.0992,-15.085999999999999,0.0644,120.064,4,2698,2.0,2.0,2.0,2.0,2.0
Potato Salad,Potato Salad,"Tyler, The Creator",2018-09-28,182493,73,0.5379999999999999,0.308,0.612,0.0,0.213,-6.02,0.424,168.197,4,1477,2.0,2.0,2.0,2.0,2.0
Jukebox Joints (feat. Joe Fox & Kanye West),AT.LONG.LAST.A$AP,A$AP Rocky,2015-05-26,323960,72,0.284,0.302,0.8029999999999999,0.0,0.242,-5.292999999999999,0.17300000000000001,67.536,4,2698,2.0,2.0,2.0,2.0,2.0
Lord Pretty Flacko Jodye 2 (LPFJ2),AT.LONG.LAST.A$AP,A$AP Rocky,2015-05-26,126960,71,0.485,0.0123,0.72,0.0,0.0546,-5.9910000000000005,0.127,207.982,4,2698,2.0,2.0,2.0,2.0,2.0
Fukk Sleep (feat. FKA twigs),TESTING,A$AP Rocky,2018-05-25,192973,70,0.7979999999999999,0.44299999999999995,0.41200000000000003,7.43e-05,0.21899999999999997,-9.305,0.36,135.959,4,1603,2.0,2.0,2.0,2.0,2.0
Let You Down,Perception,NF,2017-10-06,212120,81,0.662,0.312,0.7140000000000001,0.0,0.179,-5.68,0.121,147.997,4,1834,2.0,2.0,2.0,2.0,2.0
Lie,Perception,NF,2017-10-06,209213,77,0.513,0.161,0.6609999999999999,0.0,0.24600000000000002,-6.419,0.24,94.791,4,1834,2.0,2.0,2.0,2.0,2.0
The Search,The Search,NF,2019-07-26,248053,76,0.789,0.598,0.789,0.0,0.099,-4.813,0.298,119.95,4,1176,2.0,2.0,2.0,2.0,2.0
If You Want Love,Perception,NF,2017-10-06,199386,76,0.551,0.659,0.386,0.0,0.125,-10.22,0.132,116.40899999999999,1,1834,2.0,2.0,2.0,2.0,2.0
When I Grow Up,The Search,NF,2019-07-26,196800,74,0.8170000000000001,0.32,0.8140000000000001,0.0,0.152,-3.985,0.185,109.994,4,1176,2.0,2.0,2.0,2.0,2.0
The Search - Edit,The Search (Edit),NF,2019-06-07,197694,74,0.831,0.552,0.851,0.0,0.106,-3.397,0.207,119.958,4,1225,2.0,2.0,2.0,2.0,2.0
Paralyzed,Mansion,NF,2015-03-31,270453,73,0.51,0.214,0.643,3.22e-06,0.10099999999999999,-6.602,0.0485,130.08100000000002,4,2754,2.0,2.0,2.0,2.0,2.0
Time,The Search,NF,2019-07-26,240428,72,0.677,0.138,0.688,0.0,0.114,-4.058,0.0633,98.04899999999999,4,1176,2.0,2.0,2.0,2.0,2.0
Hate Myself,The Search,NF,2019-07-26,260253,71,0.5329999999999999,0.23399999999999999,0.84,0.0,0.114,-5.2829999999999995,0.16699999999999998,116.882,4,1176,2.0,2.0,2.0,2.0,2.0
