,name,album,artist,release_date,length,popularity_,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,days_since,liveness_speechiness_feat,danceability_speechiness_feat,length_speechiness_feat,instrumentalness_time_signature_feat,length_tempo_feat,Unnamed: 0,artist_id,popularity_meta,followers,popularity_sum,popularity_count,popularity_sum_album,popularity_count_album,artist_avg_pop_other,album_avg_pop_other,imputed_album_avg_pop_other
83,Better Now,beerbongs & bentleys,Post Malone,2018-04-27,231266,82,0.68,0.331,0.578,0.0,0.135,-5.8039999999999985,0.04,145.03799999999995,4,1631,3.0,3.0,3.0,2.0,2.0,16.0,246dkjvS1zLTtiykXe5h60,87.0,38827986.0,905,11,167,2,82.3,85.0,0
84,Wow.,Hollywood's Bleeding,Post Malone,2019-09-06,149546,82,0.8290000000000001,0.136,0.539,1.78e-06,0.103,-7.359,0.208,99.96,4,1134,3.0,3.0,3.0,2.0,2.0,16.0,246dkjvS1zLTtiykXe5h60,87.0,38827986.0,905,11,332,4,82.3,83.33333333333333,0
85,Goodbyes (feat. Young Thug),Hollywood's Bleeding,Post Malone,2019-09-06,174853,81,0.5479999999999999,0.456,0.653,0.0,0.103,-3.875,0.081,150.06799999999996,4,1134,3.0,3.0,3.0,2.0,2.0,16.0,246dkjvS1zLTtiykXe5h60,87.0,38827986.0,905,11,332,4,82.4,83.66666666666667,0
86,One Right Now (with The Weeknd),Twelve Carat Toothache,Post Malone,2022-06-03,192721,74,0.682,0.0363,0.764,0.0,0.103,-5.4110000000000005,0.0477,97.023,4,133,3.0,3.0,3.0,2.0,2.0,16.0,246dkjvS1zLTtiykXe5h60,87.0,38827986.0,905,11,243,3,83.1,84.5,0
87,I Fall Apart,Stoney (Deluxe),Post Malone,2016-12-09,223346,80,0.556,0.0689,0.5379999999999999,0.0,0.196,-5.408,0.0382,143.95,4,2135,3.0,3.0,3.0,2.0,2.0,16.0,246dkjvS1zLTtiykXe5h60,87.0,38827986.0,905,11,163,2,82.5,83.0,0
88,Left and Right (Feat. Jung Kook of BTS),CHARLIE,Charlie Puth,2022-10-06,154486,73,0.8809999999999999,0.619,0.5920000000000001,1.32e-05,0.0901,-4.898,0.0324,101.058,4,8,3.0,3.0,3.0,2.0,2.0,17.0,6VuMaDnrHyPL1p4EHjYLi7,83.0,18360510.0,682,10,382,6,67.66666666666667,61.8,0
89,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),benny blanco,2022-08-05,172714,88,0.762,0.0185,0.861,0.0,0.264,-3.2960000000000003,0.0955,120.048,4,70,2.0,2.0,2.0,2.0,2.0,18.0,5CiGnKThu5ctn9pBxv7DGa,74.0,1009052.0,550,8,88,1,66.0,66.0,1
90,Dynamite,BE,BTS,2020-11-20,199053,86,0.746,0.0112,0.765,0.0,0.0936,-4.41,0.0993,114.044,4,693,3.0,3.0,3.0,2.0,2.0,19.0,3Nrfpe0tUJi4K4DXYWgMUX,91.0,57756887.0,653,8,165,2,81.0,79.0,0
91,Yet To Come,Proof,BTS,2022-06-10,193593,85,0.5589999999999999,0.0432,0.885,0.0,0.333,-4.515,0.189,172.02900000000002,4,126,3.0,3.0,3.0,2.0,2.0,19.0,3Nrfpe0tUJi4K4DXYWgMUX,91.0,57756887.0,653,8,253,3,81.14285714285714,84.0,0
92,My Universe,Music Of The Spheres,Coldplay,2021-10-15,226198,82,0.573,0.0114,0.711,0.0,0.328,-6.268,0.0406,105.006,4,364,2.0,2.0,2.0,2.0,2.0,20.0,4gzpq5DPGxSnKTe4SA8HAU,88.0,39942336.0,847,10,161,2,85.0,79.0,0
93,Butter,Proof,BTS,2022-06-10,164952,84,0.759,0.00323,0.459,0.0,0.0788,-5.187,0.0948,109.997,4,126,3.0,3.0,3.0,2.0,2.0,19.0,3Nrfpe0tUJi4K4DXYWgMUX,91.0,57756887.0,653,8,253,3,81.28571428571429,84.5,0
94,Run BTS,Proof,BTS,2022-06-10,204939,84,0.7240000000000001,0.0201,0.818,0.0,0.0358,-3.747,0.168,77.00399999999998,4,126,3.0,3.0,3.0,2.0,2.0,19.0,3Nrfpe0tUJi4K4DXYWgMUX,91.0,57756887.0,653,8,253,3,81.28571428571429,84.5,0
95,Permission to Dance,Permission to Dance,BTS,2021-07-23,187585,81,0.7020000000000001,0.00544,0.741,0.0,0.337,-5.33,0.0427,124.925,4,448,3.0,3.0,3.0,2.0,2.0,19.0,3Nrfpe0tUJi4K4DXYWgMUX,91.0,57756887.0,653,8,81,1,81.71428571428571,81.71428571428571,1
96,Boy With Luv (feat. Halsey),MAP OF THE SOUL : PERSONA,BTS,2019-04-12,229773,81,0.645,0.0933,0.862,0.0,0.193,-4.761,0.0845,119.947,4,1281,3.0,3.0,3.0,2.0,2.0,19.0,3Nrfpe0tUJi4K4DXYWgMUX,91.0,57756887.0,653,8,81,1,81.71428571428571,81.71428571428571,1
97,Life Goes On,BE,BTS,2020-11-20,207481,79,0.5660000000000001,0.00691,0.716,0.0,0.37,-5.733,0.0424,81.068,4,693,3.0,3.0,3.0,2.0,2.0,19.0,3Nrfpe0tUJi4K4DXYWgMUX,91.0,57756887.0,653,8,165,2,82.0,86.0,0
98,LA CANCIÓN,OASIS,J Balvin,2019-06-28,242573,89,0.754,0.152,0.6459999999999999,1.85e-05,0.108,-5.795,0.317,176.08900000000003,4,1204,2.0,2.0,2.0,2.0,2.0,21.0,1vyhD5VmyZ7KMfW5gqLgo5,87.0,35845531.0,537,7,254,3,74.66666666666667,82.5,0
99,UN PESO,OASIS,J Balvin,2019-06-28,277106,83,0.627,0.125,0.675,0.0,0.0784,-7.125,0.213,79.31,4,1204,2.0,2.0,2.0,2.0,2.0,21.0,1vyhD5VmyZ7KMfW5gqLgo5,87.0,35845531.0,537,7,254,3,75.66666666666667,85.5,0
100,No Me Conoce - Remix,Famouz,Jhayco,2019-05-24,309120,83,0.8059999999999999,0.145,0.7859999999999999,0.0,0.0935,-3.831,0.0741,91.973,4,1239,3.0,3.0,3.0,2.0,2.0,22.0,6nVcHLIgY5pE2YCl8ubca1,82.0,197931.0,526,7,152,2,73.83333333333333,69.0,0
101,QUE PRETENDES,OASIS,J Balvin,2019-06-28,222346,82,0.639,0.0275,0.7909999999999999,0.0,0.362,-4.4430000000000005,0.253,92.603,4,1204,2.0,2.0,2.0,2.0,2.0,21.0,1vyhD5VmyZ7KMfW5gqLgo5,87.0,35845531.0,537,7,254,3,75.83333333333333,86.0,0
102,I Like It,Invasion of Privacy,Cardi B,2018-04-06,253390,80,0.816,0.099,0.726,0.0,0.3720000000000001,-3.998,0.129,136.048,4,1652,2.0,2.0,2.0,2.0,2.0,23.0,4kYSro6naA4h99UJvo89HB,80.0,20676964.0,525,7,147,2,74.16666666666667,67.0,0
103,AM Remix,AM Remix,Nio Garcia,2021-06-24,261334,80,0.743,0.114,0.655,0.0,0.0764,-5.015,0.159,172.03099999999995,4,477,2.0,2.0,2.0,2.0,2.0,24.0,5hdhHgpxyniooUiQVaPxQ0,72.0,3978099.0,486,7,80,1,67.66666666666667,67.66666666666667,1
104,Qué Más Pues?,JOSE,J Balvin,2021-09-10,217360,77,0.903,0.0272,0.8170000000000001,0.000311,0.242,-3.972,0.095,102.014,4,399,2.0,2.0,2.0,2.0,2.0,21.0,1vyhD5VmyZ7KMfW5gqLgo5,87.0,35845531.0,537,7,215,3,76.66666666666667,69.0,0
105,KAWAII,KAWAII,Polimá Westcoast,2022-09-21,198247,77,0.906,0.152,0.807,4.39e-05,0.109,-3.963,0.0904,97.009,4,23,999.0,999.0,999.0,999.0,999.0,25.0,768O5GliF0bqscyghggrbE,76.0,373462.0,164,2,77,1,87.0,87.0,1
106,Relación - Remix,Relación (Remix),Sech,2020-09-04,247308,77,0.7929999999999999,0.0337,0.7709999999999999,1.51e-06,0.284,-3.417,0.0959,171.94299999999996,4,770,3.0,3.0,3.0,2.0,2.0,26.0,77ziqFxp5gaInVrF2lj4ht,82.0,11335751.0,375,5,77,1,74.5,74.5,1
107,Una Locura,Enoc,Ozuna,2020-09-04,230693,77,0.7140000000000001,0.139,0.7609999999999999,0.00035,0.241,-4.596,0.0427,168.02200000000005,4,770,3.0,3.0,3.0,2.0,2.0,27.0,1i8SpTcr7yvPOmcqrbnVXY,88.0,34378316.0,383,5,153,2,76.5,76.0,0
108,Bound 2,Yeezus,Kanye West,2013-06-18,229146,89,0.3670000000000001,0.145,0.665,0.0,0.113,-2.821,0.0465,148.91299999999995,4,3405,2.0,2.0,2.0,2.0,2.0,28.0,5K4W6rqBFWDnAN6FQUkS6x,90.0,18717541.0,827,10,89,1,82.0,82.0,1
109,Heartless,808s & Heartbreak,Kanye West,2008-11-24,211000,86,0.79,0.0515,0.647,0.0,0.248,-5.983,0.136,87.999,4,5072,2.0,2.0,2.0,2.0,2.0,28.0,5K4W6rqBFWDnAN6FQUkS6x,90.0,18717541.0,827,10,86,1,82.33333333333333,82.33333333333333,1
110,Flashing Lights,Graduation,Kanye West,2007-09-11,237506,85,0.639,0.0381,0.628,0.0,0.386,-7.5779999999999985,0.0399,90.482,4,5512,2.0,2.0,2.0,2.0,2.0,28.0,5K4W6rqBFWDnAN6FQUkS6x,90.0,18717541.0,827,10,250,3,82.44444444444444,82.5,0
111,Ni**as In Paris,Watch The Throne (Deluxe),JAY-Z,2011-08-08,219333,85,0.789,0.127,0.858,0.0,0.349,-5.542000000000002,0.311,140.02200000000002,4,4085,2.0,2.0,2.0,2.0,2.0,29.0,3nFkdlSjzX9mRTtwJOzDYB,83.0,7763062.0,624,8,237,3,77.0,76.0,0
112,Father Stretch My Hands Pt. 1,The Life Of Pablo,Kanye West,2016-06-10,135920,83,0.7240000000000001,0.118,0.573,0.0,0.5379999999999999,-4.113,0.0549,113.088,4,2317,2.0,2.0,2.0,2.0,2.0,28.0,5K4W6rqBFWDnAN6FQUkS6x,90.0,18717541.0,827,10,83,1,82.66666666666667,82.66666666666667,1
113,Stronger,Graduation,Kanye West,2007-09-11,311866,83,0.617,0.00564,0.7170000000000001,0.0,0.408,-7.858,0.153,103.992,4,5512,2.0,2.0,2.0,2.0,2.0,28.0,5K4W6rqBFWDnAN6FQUkS6x,90.0,18717541.0,827,10,250,3,82.66666666666667,83.5,0
114,True Love,True Love,Kanye West,2022-05-27,148571,82,0.7120000000000001,0.0182,0.861,6.09e-06,0.511,-5.487,0.25,84.042,4,140,2.0,2.0,2.0,2.0,2.0,28.0,5K4W6rqBFWDnAN6FQUkS6x,90.0,18717541.0,827,10,82,1,82.77777777777777,82.77777777777777,1
115,I Wonder,Graduation,Kanye West,2007-09-11,243440,82,0.542,0.141,0.466,0.000445,0.125,-8.665,0.0831,191.385,4,5512,2.0,2.0,2.0,2.0,2.0,28.0,5K4W6rqBFWDnAN6FQUkS6x,90.0,18717541.0,827,10,250,3,82.77777777777777,84.0,0
116,Violent Crimes,ye,Kanye West,2018-06-01,215320,82,0.669,0.376,0.419,0.0,0.187,-6.724,0.522,109.813,4,1596,2.0,2.0,2.0,2.0,2.0,28.0,5K4W6rqBFWDnAN6FQUkS6x,90.0,18717541.0,827,10,82,1,82.77777777777777,82.77777777777777,1
117,All Falls Down,The College Dropout,Kanye West,2004-02-10,223506,81,0.657,0.149,0.7340000000000001,0.0,0.139,-4.832,0.484,91.03,4,6821,2.0,2.0,2.0,2.0,2.0,28.0,5K4W6rqBFWDnAN6FQUkS6x,90.0,18717541.0,827,10,81,1,82.88888888888889,82.88888888888889,1
118,lovely (with Khalid),lovely (with Khalid),Billie Eilish,2018-04-19,200185,89,0.35100000000000003,0.934,0.29600000000000004,0.0,0.095,-10.109,0.0333,115.284,4,1639,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,89,1,84.44444444444444,84.44444444444444,1
119,Happier Than Ever,Happier Than Ever,Billie Eilish,2021-07-30,298899,89,0.332,0.767,0.225,0.00349,0.128,-8.697000000000001,0.0348,81.055,3,441,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,156,2,84.44444444444444,67.0,0
120,everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,86,0.7040000000000001,0.902,0.225,0.657,0.106,-14.454,0.0994,120.006,4,1066,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,86,1,84.77777777777777,84.77777777777777,1
121,Bored,Bored,Billie Eilish,2017-03-30,180933,86,0.614,0.8959999999999999,0.318,0.00239,0.0795,-12.695,0.0478,119.959,4,2024,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,86,1,84.77777777777777,84.77777777777777,1
122,TV,Guitar Songs,Billie Eilish,2022-07-21,281380,85,0.412,0.83,0.236,0.006529999999999999,0.147,-15.159,0.0379,140.214,4,85,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,167,2,84.88888888888889,82.0,0
123,bad guy,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,194087,84,0.701,0.328,0.425,0.13,0.1,-10.965,0.375,135.128,4,1295,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,250,3,85.0,83.0,0
124,when the party's over,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,196077,84,0.3670000000000001,0.978,0.111,3.97e-05,0.0897,-14.084,0.0972,82.64200000000002,4,1295,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,250,3,85.0,83.0,0
125,Happier Than Ever - Edit,Happier Than Ever (Edit),Billie Eilish,2021-07-28,151444,82,0.334,0.0468,0.599,0.000392,0.205,-5.742000000000001,0.0365,161.74,3,443,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,82,1,85.22222222222223,85.22222222222223,1
126,The 30th,Guitar Songs,Billie Eilish,2022-07-21,216448,82,0.387,0.929,0.135,0.0,0.0948,-14.398,0.051,82.98700000000002,4,85,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,167,2,85.22222222222223,85.0,0
127,i love you,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,291796,82,0.421,0.952,0.131,0.004529999999999999,0.109,-18.435,0.0382,137.446,4,1295,3.0,3.0,3.0,2.0,2.0,30.0,6qqNVTkY8uBg9cP3Jd7DAH,88.0,72176384.0,849,10,250,3,85.22222222222223,84.0,0
128,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,86,0.511,0.349,0.5660000000000001,0.0,0.34,-7.23,0.2,83.90299999999998,4,1404,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,407,5,77.76923076923077,80.25,0
129,All Girls Are The Same,Goodbye & Good Riddance,Juice WRLD,2018-12-10,165819,84,0.6709999999999999,0.0769,0.529,0.000335,0.0856,-7.226,0.307,161.989,4,1404,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,407,5,77.92307692307692,80.75,0
130,Robbery,Death Race For Love (Bonus Track Version),Juice WRLD,2019-03-08,240050,83,0.623,0.328,0.6920000000000001,0.0,0.153,-5.122000000000001,0.0504,79.899,4,1316,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,154,2,78.0,71.0,0
131,Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,194621,81,0.65,0.00336,0.613,0.0,0.267,-6.13,0.128,149.972,4,826,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,238,3,78.15384615384616,78.5,0
132,Come & Go (with Marshmello),Legends Never Die,Juice WRLD,2020-07-10,205484,81,0.625,0.0172,0.8140000000000001,0.0,0.158,-5.181,0.0657,144.991,4,826,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,238,3,78.15384615384616,78.5,0
133,Lean Wit Me,Goodbye & Good Riddance,Juice WRLD,2018-12-10,175755,80,0.665,0.0414,0.6509999999999999,0.0,0.0896,-5.515,0.156,163.935,4,1404,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,407,5,78.23076923076923,81.75,0
134,Cigarettes,Fighting Demons (Deluxe),Juice WRLD,2022-03-18,227527,79,0.5870000000000001,0.0306,0.614,0.0,0.399,-6.3439999999999985,0.0435,160.075,4,210,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,79,1,78.3076923076923,78.3076923076923,1
135,Let Me Know (I Wonder Why Freestyle),Let Me Know (I Wonder Why Freestyle),Juice WRLD,2019-12-07,215380,79,0.635,0.172,0.537,0.0,0.418,-7.895,0.0832,125.028,4,1042,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,79,1,78.3076923076923,78.3076923076923,1
136,Armed And Dangerous,Goodbye & Good Riddance,Juice WRLD,2018-12-10,169999,79,0.736,0.18600000000000005,0.67,0.0,0.114,-6.702000000000001,0.311,130.032,4,1404,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,407,5,78.3076923076923,82.0,0
137,Wasted (feat. Lil Uzi Vert),Goodbye & Good Riddance,Juice WRLD,2018-12-10,258475,78,0.742,0.0381,0.579,0.0,0.0952,-5.024,0.202,144.994,4,1404,2.0,2.0,2.0,2.0,2.0,31.0,4MCBfE4596Uoi2O4DtmEMz,88.0,26508856.0,1097,14,407,5,78.38461538461539,82.25,0
138,Yellow,Parachutes,Coldplay,2000-07-10,266773,90,0.429,0.00239,0.6609999999999999,0.000121,0.234,-7.227,0.0281,173.372,4,8131,2.0,2.0,2.0,2.0,2.0,20.0,4gzpq5DPGxSnKTe4SA8HAU,88.0,39942336.0,847,10,177,2,84.11111111111111,87.0,0
139,Sparks,Parachutes,Coldplay,2000-07-10,227093,87,0.371,0.748,0.268,0.0517,0.104,-10.505999999999998,0.0281,102.617,3,8131,2.0,2.0,2.0,2.0,2.0,20.0,4gzpq5DPGxSnKTe4SA8HAU,88.0,39942336.0,847,10,177,2,84.44444444444444,90.0,0
140,The Scientist,A Rush of Blood to the Head,Coldplay,2002-08-08,309600,86,0.557,0.731,0.442,1.46e-05,0.11,-7.224,0.0243,146.27700000000004,4,7372,2.0,2.0,2.0,2.0,2.0,20.0,4gzpq5DPGxSnKTe4SA8HAU,88.0,39942336.0,847,10,86,1,84.55555555555556,84.55555555555556,1
141,Something Just Like This,Memories...Do Not Open,The Chainsmokers,2017-04-07,247160,86,0.617,0.0498,0.635,1.44e-05,0.16399999999999998,-6.769,0.0317,103.019,4,2016,1.0,2.0,2.0,2.0,2.0,32.0,69GGBxA162lTqCwzJG5jLp,79.0,19666586.0,835,11,160,2,74.9,74.0,0
142,Hymn for the Weekend,A Head Full of Dreams,Coldplay,2015-12-04,258266,85,0.491,0.211,0.693,6.92e-06,0.325,-6.487,0.0377,90.027,4,2506,2.0,2.0,2.0,2.0,2.0,20.0,4gzpq5DPGxSnKTe4SA8HAU,88.0,39942336.0,847,10,85,1,84.66666666666667,84.66666666666667,1
143,Paradise,Mylo Xyloto,Coldplay,2011-10-24,278719,85,0.449,0.0509,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,4,4008,2.0,2.0,2.0,2.0,2.0,20.0,4gzpq5DPGxSnKTe4SA8HAU,88.0,39942336.0,847,10,85,1,84.66666666666667,84.66666666666667,1
144,Viva La Vida,Viva La Vida or Death and All His Friends,Coldplay,2008-05-26,242373,85,0.486,0.0954,0.617,3.23e-06,0.109,-7.115,0.0287,138.015,4,5254,2.0,2.0,2.0,2.0,2.0,20.0,4gzpq5DPGxSnKTe4SA8HAU,88.0,39942336.0,847,10,85,1,84.66666666666667,84.66666666666667,1
145,Fix You,X&Y,Coldplay,2005-06-07,295533,84,0.209,0.16399999999999998,0.417,0.00196,0.113,-8.74,0.0338,138.178,4,6338,2.0,2.0,2.0,2.0,2.0,20.0,4gzpq5DPGxSnKTe4SA8HAU,88.0,39942336.0,847,10,84,1,84.77777777777777,84.77777777777777,1
146,A Sky Full of Stars,Ghost Stories,Coldplay,2014-05-19,267866,84,0.545,0.00617,0.675,0.00197,0.209,-6.474,0.0279,124.97,4,3070,2.0,2.0,2.0,2.0,2.0,20.0,4gzpq5DPGxSnKTe4SA8HAU,88.0,39942336.0,847,10,84,1,84.77777777777777,84.77777777777777,1
147,One Kiss (with Dua Lipa),One Kiss (with Dua Lipa),Calvin Harris,2018-04-06,214846,90,0.7909999999999999,0.037000000000000005,0.862,2.19e-05,0.0814,-3.24,0.11,123.994,4,1652,1.0,3.0,2.0,2.0,2.0,33.0,7CajNmpbOovFoOoasH2HaY,83.0,22974585.0,1062,14,90,1,74.76923076923077,74.76923076923077,1
148,Cold Heart - PNAU Remix,The Lockdown Sessions,Elton John,2021-10-22,202735,73,0.795,0.0354,0.8,7.25e-05,0.0915,-6.32,0.0309,116.032,4,357,1.0,2.0,2.0,2.0,2.0,34.0,3PhoLpVuITZKcymswpck5b,83.0,10431804.0,819,11,137,2,74.6,64.0,0
149,Levitating (feat. DaBaby),Future Nostalgia,Dua Lipa,2020-03-27,203064,85,0.7020000000000001,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,4,931,3.0,3.0,3.0,2.0,2.0,35.0,6M2wZ9GZgrQXHCFfjv46we,87.0,37295363.0,483,6,252,3,79.6,83.5,0
150,Levitating,Future Nostalgia,Dua Lipa,2020-03-27,203807,85,0.695,0.0561,0.884,0.0,0.213,-2.278,0.0753,103.014,4,931,3.0,3.0,3.0,2.0,2.0,35.0,6M2wZ9GZgrQXHCFfjv46we,87.0,37295363.0,483,6,252,3,79.6,83.5,0
151,New Rules,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,209320,82,0.762,0.0026100000000000003,0.7,1.56e-05,0.153,-6.021,0.0694,116.073,4,1960,3.0,3.0,3.0,2.0,2.0,35.0,6M2wZ9GZgrQXHCFfjv46we,87.0,37295363.0,483,6,162,2,80.2,80.0,0
152,Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,82,0.7929999999999999,0.0123,0.7929999999999999,0.0,0.0951,-4.521,0.083,123.95,4,931,3.0,3.0,3.0,2.0,2.0,35.0,6M2wZ9GZgrQXHCFfjv46we,87.0,37295363.0,483,6,252,3,80.2,85.0,0
153,Sweetest Pie,Traumazine,Megan Thee Stallion,2022-08-12,201334,74,0.8140000000000001,0.173,0.626,0.0,0.101,-7.187,0.214,123.972,4,63,2.0,2.0,2.0,2.0,2.0,36.0,181bsRPaVXVlUKXrxwZfHK,79.0,7239504.0,501,7,289,4,71.16666666666667,71.66666666666667,0
154,Prisoner (feat. Dua Lipa),Plastic Hearts,Miley Cyrus,2020-11-27,169333,81,0.7809999999999999,0.0103,0.67,0.0,0.0761,-3.912,0.0452,127.99,4,686,2.0,2.0,2.0,2.0,2.0,37.0,5YGY8feqx7naU7z4HrwZM6,80.0,19023693.0,548,7,238,3,77.83333333333333,78.5,0
155,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,217946,80,0.836,0.0403,0.544,0.0,0.0824,-5.975,0.0943,97.028,4,1960,3.0,3.0,3.0,2.0,2.0,35.0,6M2wZ9GZgrQXHCFfjv46we,87.0,37295363.0,483,6,162,2,80.6,82.0,0
156,Potion (with Dua Lipa & Young Thug),Funk Wav Bounces Vol. 2,Calvin Harris,2022-08-05,215215,72,0.8240000000000001,0.158,0.6970000000000001,4.11e-05,0.0751,-4.869,0.0473,99.987,4,70,1.0,3.0,2.0,2.0,2.0,33.0,7CajNmpbOovFoOoasH2HaY,83.0,22974585.0,1062,14,208,3,76.15384615384616,68.0,0
157,Bones,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,165264,85,0.772,0.0201,0.75,0.0,0.07400000000000001,-3.67,0.0455,114.061,4,105,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,242,3,81.55555555555556,78.5,0
158,Believer,Evolve,Imagine Dragons,2017-06-23,204346,89,0.7759999999999999,0.0622,0.78,0.0,0.081,-4.374,0.128,124.949,4,1939,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,256,3,81.11111111111111,83.5,0
159,Enemy (with JID) - from the series Arcane League of Legends,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,173381,82,0.728,0.237,0.7829999999999999,0.0,0.434,-4.424,0.266,77.01100000000002,4,105,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,242,3,81.88888888888889,80.0,0
160,Thunder,Evolve,Imagine Dragons,2017-06-23,187146,85,0.605,0.00671,0.8220000000000001,0.134,0.147,-4.833,0.0438,167.997,4,1939,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,256,3,81.55555555555556,85.5,0
161,Demons,Night Visions,Imagine Dragons,2012-09-04,175200,76,0.505,0.19,0.71,0.00025,0.329,-3.015,0.0321,89.93799999999997,4,3692,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,76,1,82.55555555555556,82.55555555555556,1
162,Natural,Origins (Deluxe),Imagine Dragons,2018-11-09,189466,83,0.7040000000000001,0.217,0.611,0.0,0.0812,-6.112,0.0409,100.0,4,1435,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,164,2,81.77777777777777,81.0,0
163,Sharks,Mercury - Acts 1 & 2,Imagine Dragons,2022-07-01,190883,75,0.927,0.007909999999999999,0.642,3.620000000000001e-05,0.279,-4.466,0.0657,123.969,4,105,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,242,3,82.66666666666667,83.5,0
164,Whatever It Takes,Evolve,Imagine Dragons,2017-06-23,201240,82,0.672,0.0362,0.655,0.0,0.117,-5.021,0.0311,134.945,4,1939,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,256,3,81.88888888888889,87.0,0
165,Bad Liar,Origins (Deluxe),Imagine Dragons,2018-11-09,260773,81,0.383,0.0722,0.637,0.0,0.368,-6.9929999999999986,0.0703,177.91299999999995,4,1435,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,164,2,82.0,83.0,0
166,Enemy - From the series Arcane League of Legends,Enemy (from the series Arcane League of Legends),Imagine Dragons,2021-10-27,173381,81,0.722,0.247,0.745,0.0,0.419,-4.164,0.256,77.029,4,352,3.0,3.0,3.0,2.0,2.0,38.0,53XhwfbYqKCa1cC15pYq2q,87.0,43487897.0,819,10,81,1,82.0,82.0,1
